,id,order_id,line_number,quantity,unit_price_order_items,discount_amount,tax_amount,sku,product_name,brand,unit_price,unit_cost,active_from,active_to,created_at_x,category_name,quantity_on_hand,last_updated_at,warehouse_name,city,province,country_code,order_status,order_date,currency_orders,shipping_amount,order_subtotal,order_discount,order_tax,order_total,created_at_y,payment_method,amount,currency_payments,payment_status,paid_at,carrier,service_level,shipped_at,delivered_at,shipping_cost,tracking_number,first_name,last_name,email,phone,gender,birth_date,created_at_customers,marketing_opt_in,address_type_billing,street_billing,city_billing,province_billing,country_code_billing,postal_code_billing,created_at_billing,is_primary_billing,address_type_shipping,street_shipping,city_shipping,province_shipping,country_code_shipping,postal_code_shipping,created_at_shipping,is_primary_shipping,channel_name_orders,description_orders,utm_source_order_marketing,utm_medium_order_marketing,utm_campaign_order_marketing,utm_content_order_marketing,utm_term_order_marketing,channel_name,description,campaign_name_campaigns,utm_source_campaigns,utm_medium_campaigns,utm_campaign_campaigns,start_date_campaigns,end_date_campaigns,budget_ars_campaigns
26,27,100006,1,1,109754.35,2195.09,22587.45,SKU-00125,Andina Wearables 125,Andina,109754.35,71614.13,2025-06-17,,2025-06-17 05:37:12,Wearables,1,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-08-19 00:59:38,ARS,0.0,229681.2,11338.91,45851.88,264194.17,2025-08-19 00:59:38,mercado_pago,264194.17,ARS,captured,2025-08-20 12:59:38,OCA,Estándar,2025-08-20 00:59:38,2025-08-22 00:59:38,0.0,XT6317215099,Santiago,Ramírez,santiago.ramirez@example.com,+54 9 1001-3352-398,M,2004-01-21,2025-03-21 20:56:12,True,,,,,,,,,shipping,Sarmiento 6925,Córdoba,Tucumán,AR,4068,2025-03-21 20:56:12,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,carousel,remeras,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
27,28,100006,1,1,109754.35,2195.09,22587.45,SKU-00125,Andina Wearables 125,Andina,109754.35,71614.13,2025-06-17,,2025-06-17 05:37:12,Wearables,52,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-08-19 00:59:38,ARS,0.0,229681.2,11338.91,45851.88,264194.17,2025-08-19 00:59:38,mercado_pago,264194.17,ARS,captured,2025-08-20 12:59:38,OCA,Estándar,2025-08-20 00:59:38,2025-08-22 00:59:38,0.0,XT6317215099,Santiago,Ramírez,santiago.ramirez@example.com,+54 9 1001-3352-398,M,2004-01-21,2025-03-21 20:56:12,True,,,,,,,,,shipping,Sarmiento 6925,Córdoba,Tucumán,AR,4068,2025-03-21 20:56:12,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,carousel,remeras,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
28,29,100006,2,1,56977.18,2848.86,11366.95,SKU-00130,Estilo Camperas 130,Estilo,56977.18,37472.28,2025-03-04,,2025-03-04 19:20:21,Camperas,30,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-08-19 00:59:38,ARS,0.0,229681.2,11338.91,45851.88,264194.17,2025-08-19 00:59:38,mercado_pago,264194.17,ARS,captured,2025-08-20 12:59:38,OCA,Estándar,2025-08-20 00:59:38,2025-08-22 00:59:38,0.0,XT6317215099,Santiago,Ramírez,santiago.ramirez@example.com,+54 9 1001-3352-398,M,2004-01-21,2025-03-21 20:56:12,True,,,,,,,,,shipping,Sarmiento 6925,Córdoba,Tucumán,AR,4068,2025-03-21 20:56:12,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,carousel,remeras,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
29,30,100006,2,1,56977.18,2848.86,11366.95,SKU-00130,Estilo Camperas 130,Estilo,56977.18,37472.28,2025-03-04,,2025-03-04 19:20:21,Camperas,1,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-08-19 00:59:38,ARS,0.0,229681.2,11338.91,45851.88,264194.17,2025-08-19 00:59:38,mercado_pago,264194.17,ARS,captured,2025-08-20 12:59:38,OCA,Estándar,2025-08-20 00:59:38,2025-08-22 00:59:38,0.0,XT6317215099,Santiago,Ramírez,santiago.ramirez@example.com,+54 9 1001-3352-398,M,2004-01-21,2025-03-21 20:56:12,True,,,,,,,,,shipping,Sarmiento 6925,Córdoba,Tucumán,AR,4068,2025-03-21 20:56:12,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,carousel,remeras,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
30,31,100006,3,1,62949.67,6294.97,11897.49,SKU-00065,Cordillera Gorras 065,Cordillera,62949.67,36944.71,2025-06-26,2025-08-29,2025-06-26 00:12:06,Gorras,150,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-08-19 00:59:38,ARS,0.0,229681.2,11338.91,45851.88,264194.17,2025-08-19 00:59:38,mercado_pago,264194.17,ARS,captured,2025-08-20 12:59:38,OCA,Estándar,2025-08-20 00:59:38,2025-08-22 00:59:38,0.0,XT6317215099,Santiago,Ramírez,santiago.ramirez@example.com,+54 9 1001-3352-398,M,2004-01-21,2025-03-21 20:56:12,True,,,,,,,,,shipping,Sarmiento 6925,Córdoba,Tucumán,AR,4068,2025-03-21 20:56:12,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,carousel,remeras,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
31,32,100006,3,1,62949.67,6294.97,11897.49,SKU-00065,Cordillera Gorras 065,Cordillera,62949.67,36944.71,2025-06-26,2025-08-29,2025-06-26 00:12:06,Gorras,143,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-08-19 00:59:38,ARS,0.0,229681.2,11338.91,45851.88,264194.17,2025-08-19 00:59:38,mercado_pago,264194.17,ARS,captured,2025-08-20 12:59:38,OCA,Estándar,2025-08-20 00:59:38,2025-08-22 00:59:38,0.0,XT6317215099,Santiago,Ramírez,santiago.ramirez@example.com,+54 9 1001-3352-398,M,2004-01-21,2025-03-21 20:56:12,True,,,,,,,,,shipping,Sarmiento 6925,Córdoba,Tucumán,AR,4068,2025-03-21 20:56:12,True,Marketplace,Marketplace externo,google,cpc,invierno_2025,carousel,remeras,Marketplace,Marketplace externo,Invierno 2025 Performance - Marketplace,google,cpc,invierno_2025,2025-06-10,2025-07-02,1014452.87
32,33,100007,1,3,132170.57,47581.41,73275.36,SKU-00054,Pampa Camperas 054,Pampa,132170.57,81325.05,2025-05-29,,2025-05-29 09:39:55,Camperas,24,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,paid,2025-07-27 23:12:48,ARS,0.0,427878.49,51345.42,79071.94,455605.02,2025-07-27 23:12:48,credit_card,455605.02,ARS,captured,2025-07-29 09:12:48,,,,,,,Mía,Torres,mia.torres.1@example.com,+54 9 1433-8891-652,F,2003-11-21,2025-03-31 11:16:27,False,billing,Guemes 2333,Buenos Aires,Buenos Aires,AR,6634.0,2025-03-31 11:16:27,True,shipping,Reconquista 6853,Rosario,Neuquén,AR,5256,2025-03-31 11:16:27,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,carousel,remeras,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
33,34,100007,1,3,132170.57,47581.41,73275.36,SKU-00054,Pampa Camperas 054,Pampa,132170.57,81325.05,2025-05-29,,2025-05-29 09:39:55,Camperas,80,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-07-27 23:12:48,ARS,0.0,427878.49,51345.42,79071.94,455605.02,2025-07-27 23:12:48,credit_card,455605.02,ARS,captured,2025-07-29 09:12:48,,,,,,,Mía,Torres,mia.torres.1@example.com,+54 9 1433-8891-652,F,2003-11-21,2025-03-31 11:16:27,False,billing,Guemes 2333,Buenos Aires,Buenos Aires,AR,6634.0,2025-03-31 11:16:27,True,shipping,Reconquista 6853,Rosario,Neuquén,AR,5256,2025-03-31 11:16:27,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,carousel,remeras,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
34,35,100007,2,1,31366.78,3764.01,5796.58,SKU-00089,Río Wearables 089,Río,31366.78,18915.11,2025-07-24,,2025-07-24 09:24:22,Wearables,46,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,paid,2025-07-27 23:12:48,ARS,0.0,427878.49,51345.42,79071.94,455605.02,2025-07-27 23:12:48,credit_card,455605.02,ARS,captured,2025-07-29 09:12:48,,,,,,,Mía,Torres,mia.torres.1@example.com,+54 9 1433-8891-652,F,2003-11-21,2025-03-31 11:16:27,False,billing,Guemes 2333,Buenos Aires,Buenos Aires,AR,6634.0,2025-03-31 11:16:27,True,shipping,Reconquista 6853,Rosario,Neuquén,AR,5256,2025-03-31 11:16:27,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,carousel,remeras,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
35,36,100007,2,1,31366.78,3764.01,5796.58,SKU-00089,Río Wearables 089,Río,31366.78,18915.11,2025-07-24,,2025-07-24 09:24:22,Wearables,69,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-07-27 23:12:48,ARS,0.0,427878.49,51345.42,79071.94,455605.02,2025-07-27 23:12:48,credit_card,455605.02,ARS,captured,2025-07-29 09:12:48,,,,,,,Mía,Torres,mia.torres.1@example.com,+54 9 1433-8891-652,F,2003-11-21,2025-03-31 11:16:27,False,billing,Guemes 2333,Buenos Aires,Buenos Aires,AR,6634.0,2025-03-31 11:16:27,True,shipping,Reconquista 6853,Rosario,Neuquén,AR,5256,2025-03-31 11:16:27,True,Instagram Shop,Tienda social en Instagram,meta,social,retargeting_jul_2025,carousel,remeras,Instagram Shop,Tienda social en Instagram,Retargeting Julio 2025 - Instagram Shop,meta,social,retargeting_jul_2025,2025-08-16,2025-09-02,2724328.16
36,37,100008,1,2,27000.42,2700.04,10773.17,SKU-00100,Andina Remeras 100,Andina,27000.42,20325.52,2025-03-19,2025-05-03,2025-03-19 03:06:04,Remeras,96,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-08-08 08:30:26,ARS,0.0,863637.37,51481.94,170552.64,982708.07,2025-08-08 08:30:26,credit_card,982708.07,ARS,captured,2025-08-11 04:30:26,OCA,Express,2025-08-09 08:30:26,2025-08-15 08:30:26,0.0,YL9832063777,Lucas,Muñoz,lucas.muñoz@example.com,+54 9 0230-6882-109,M,1978-03-11,2025-02-16 22:33:07,True,,,,,,,,,shipping,Guemes 8209,Neuquén,Salta,AR,7703,2025-02-16 22:33:07,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,camperas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
37,38,100008,1,2,27000.42,2700.04,10773.17,SKU-00100,Andina Remeras 100,Andina,27000.42,20325.52,2025-03-19,2025-05-03,2025-03-19 03:06:04,Remeras,107,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-08-08 08:30:26,ARS,0.0,863637.37,51481.94,170552.64,982708.07,2025-08-08 08:30:26,credit_card,982708.07,ARS,captured,2025-08-11 04:30:26,OCA,Express,2025-08-09 08:30:26,2025-08-15 08:30:26,0.0,YL9832063777,Lucas,Muñoz,lucas.muñoz@example.com,+54 9 0230-6882-109,M,1978-03-11,2025-02-16 22:33:07,True,,,,,,,,,shipping,Guemes 8209,Neuquén,Salta,AR,7703,2025-02-16 22:33:07,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,camperas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
38,39,100008,2,3,102110.27,21443.16,59826.41,SKU-00038,Norte Botas 038,Norte,102110.27,64181.0,2025-03-09,,2025-03-09 14:24:36,Botas,159,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-08-08 08:30:26,ARS,0.0,863637.37,51481.94,170552.64,982708.07,2025-08-08 08:30:26,credit_card,982708.07,ARS,captured,2025-08-11 04:30:26,OCA,Express,2025-08-09 08:30:26,2025-08-15 08:30:26,0.0,YL9832063777,Lucas,Muñoz,lucas.muñoz@example.com,+54 9 0230-6882-109,M,1978-03-11,2025-02-16 22:33:07,True,,,,,,,,,shipping,Guemes 8209,Neuquén,Salta,AR,7703,2025-02-16 22:33:07,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,camperas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
39,40,100008,2,3,102110.27,21443.16,59826.41,SKU-00038,Norte Botas 038,Norte,102110.27,64181.0,2025-03-09,,2025-03-09 14:24:36,Botas,162,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-08-08 08:30:26,ARS,0.0,863637.37,51481.94,170552.64,982708.07,2025-08-08 08:30:26,credit_card,982708.07,ARS,captured,2025-08-11 04:30:26,OCA,Express,2025-08-09 08:30:26,2025-08-15 08:30:26,0.0,YL9832063777,Lucas,Muñoz,lucas.muñoz@example.com,+54 9 0230-6882-109,M,1978-03-11,2025-02-16 22:33:07,True,,,,,,,,,shipping,Guemes 8209,Neuquén,Salta,AR,7703,2025-02-16 22:33:07,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,camperas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
40,41,100008,3,2,54336.32,7607.08,21223.77,SKU-00004,Lago Pantalones 004,Lago,54336.32,31997.02,2025-07-15,,2025-07-15 12:15:18,Pantalones,84,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-08-08 08:30:26,ARS,0.0,863637.37,51481.94,170552.64,982708.07,2025-08-08 08:30:26,credit_card,982708.07,ARS,captured,2025-08-11 04:30:26,OCA,Express,2025-08-09 08:30:26,2025-08-15 08:30:26,0.0,YL9832063777,Lucas,Muñoz,lucas.muñoz@example.com,+54 9 0230-6882-109,M,1978-03-11,2025-02-16 22:33:07,True,,,,,,,,,shipping,Guemes 8209,Neuquén,Salta,AR,7703,2025-02-16 22:33:07,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,camperas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
41,42,100008,3,2,54336.32,7607.08,21223.77,SKU-00004,Lago Pantalones 004,Lago,54336.32,31997.02,2025-07-15,,2025-07-15 12:15:18,Pantalones,198,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-08-08 08:30:26,ARS,0.0,863637.37,51481.94,170552.64,982708.07,2025-08-08 08:30:26,credit_card,982708.07,ARS,captured,2025-08-11 04:30:26,OCA,Express,2025-08-09 08:30:26,2025-08-15 08:30:26,0.0,YL9832063777,Lucas,Muñoz,lucas.muñoz@example.com,+54 9 0230-6882-109,M,1978-03-11,2025-02-16 22:33:07,True,,,,,,,,,shipping,Guemes 8209,Neuquén,Salta,AR,7703,2025-02-16 22:33:07,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,camperas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
42,43,100008,4,3,131544.36,19731.65,78729.3,SKU-00098,Pampa Wearables 098,Pampa,131544.36,91228.13,2025-05-01,,2025-05-01 17:25:46,Wearables,23,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-08-08 08:30:26,ARS,0.0,863637.37,51481.94,170552.64,982708.07,2025-08-08 08:30:26,credit_card,982708.07,ARS,captured,2025-08-11 04:30:26,OCA,Express,2025-08-09 08:30:26,2025-08-15 08:30:26,0.0,YL9832063777,Lucas,Muñoz,lucas.muñoz@example.com,+54 9 0230-6882-109,M,1978-03-11,2025-02-16 22:33:07,True,,,,,,,,,shipping,Guemes 8209,Neuquén,Salta,AR,7703,2025-02-16 22:33:07,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,camperas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
43,44,100008,4,3,131544.36,19731.65,78729.3,SKU-00098,Pampa Wearables 098,Pampa,131544.36,91228.13,2025-05-01,,2025-05-01 17:25:46,Wearables,191,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-08-08 08:30:26,ARS,0.0,863637.37,51481.94,170552.64,982708.07,2025-08-08 08:30:26,credit_card,982708.07,ARS,captured,2025-08-11 04:30:26,OCA,Express,2025-08-09 08:30:26,2025-08-15 08:30:26,0.0,YL9832063777,Lucas,Muñoz,lucas.muñoz@example.com,+54 9 0230-6882-109,M,1978-03-11,2025-02-16 22:33:07,True,,,,,,,,,shipping,Guemes 8209,Neuquén,Salta,AR,7703,2025-02-16 22:33:07,True,Instagram Shop,Tienda social en Instagram,google,cpc,invierno_2025,remarketing,camperas,Instagram Shop,Tienda social en Instagram,Invierno 2025 Performance - Instagram Shop,google,cpc,invierno_2025,2025-06-09,2025-06-19,3584789.07
44,45,100009,1,2,54336.32,0.0,22821.25,SKU-00004,Lago Pantalones 004,Lago,54336.32,31997.02,2025-07-15,,2025-07-15 12:15:18,Pantalones,84,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,paid,2025-06-02 00:18:30,ARS,0.0,108672.64,0.0,22821.25,131493.89,2025-06-02 00:18:30,debit_card,62903.64,ARS,captured,2025-06-04 20:18:30,,,,,,,Lucas,Pérez,lucas.perez.1@example.com,+54 9 1009-1706-230,X,1980-11-27,2025-01-27 00:49:02,True,billing,Guemes 6742,Mar del Plata,Mendoza,AR,1305.0,2025-01-27 00:49:02,True,shipping,Guemes 742,Paraná,Córdoba,AR,3406,2025-01-27 00:49:02,True,App,Aplicación móvil,google,cpc,invierno_2025,remarketing,,App,Aplicación móvil,Invierno 2025 Performance - App,google,cpc,invierno_2025,2025-08-01,2025-08-10,2033213.71
45,46,100009,1,2,54336.32,0.0,22821.25,SKU-00004,Lago Pantalones 004,Lago,54336.32,31997.02,2025-07-15,,2025-07-15 12:15:18,Pantalones,84,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,paid,2025-06-02 00:18:30,ARS,0.0,108672.64,0.0,22821.25,131493.89,2025-06-02 00:18:30,mercado_pago,68590.25,ARS,captured,2025-06-04 22:31:30,,,,,,,Lucas,Pérez,lucas.perez.1@example.com,+54 9 1009-1706-230,X,1980-11-27,2025-01-27 00:49:02,True,billing,Guemes 6742,Mar del Plata,Mendoza,AR,1305.0,2025-01-27 00:49:02,True,shipping,Guemes 742,Paraná,Córdoba,AR,3406,2025-01-27 00:49:02,True,App,Aplicación móvil,google,cpc,invierno_2025,remarketing,,App,Aplicación móvil,Invierno 2025 Performance - App,google,cpc,invierno_2025,2025-08-01,2025-08-10,2033213.71
46,47,100009,1,2,54336.32,0.0,22821.25,SKU-00004,Lago Pantalones 004,Lago,54336.32,31997.02,2025-07-15,,2025-07-15 12:15:18,Pantalones,198,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-06-02 00:18:30,ARS,0.0,108672.64,0.0,22821.25,131493.89,2025-06-02 00:18:30,debit_card,62903.64,ARS,captured,2025-06-04 20:18:30,,,,,,,Lucas,Pérez,lucas.perez.1@example.com,+54 9 1009-1706-230,X,1980-11-27,2025-01-27 00:49:02,True,billing,Guemes 6742,Mar del Plata,Mendoza,AR,1305.0,2025-01-27 00:49:02,True,shipping,Guemes 742,Paraná,Córdoba,AR,3406,2025-01-27 00:49:02,True,App,Aplicación móvil,google,cpc,invierno_2025,remarketing,,App,Aplicación móvil,Invierno 2025 Performance - App,google,cpc,invierno_2025,2025-08-01,2025-08-10,2033213.71
47,48,100009,1,2,54336.32,0.0,22821.25,SKU-00004,Lago Pantalones 004,Lago,54336.32,31997.02,2025-07-15,,2025-07-15 12:15:18,Pantalones,198,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,paid,2025-06-02 00:18:30,ARS,0.0,108672.64,0.0,22821.25,131493.89,2025-06-02 00:18:30,mercado_pago,68590.25,ARS,captured,2025-06-04 22:31:30,,,,,,,Lucas,Pérez,lucas.perez.1@example.com,+54 9 1009-1706-230,X,1980-11-27,2025-01-27 00:49:02,True,billing,Guemes 6742,Mar del Plata,Mendoza,AR,1305.0,2025-01-27 00:49:02,True,shipping,Guemes 742,Paraná,Córdoba,AR,3406,2025-01-27 00:49:02,True,App,Aplicación móvil,google,cpc,invierno_2025,remarketing,,App,Aplicación móvil,Invierno 2025 Performance - App,google,cpc,invierno_2025,2025-08-01,2025-08-10,2033213.71
48,49,100010,1,3,108377.6,6502.66,66912.33,SKU-00023,Norte Zapatillas 023,Norte,108377.6,70418.14,2025-06-21,,2025-06-21 23:39:40,Zapatillas,115,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,canceled,2025-08-21 04:26:03,ARS,0.0,325132.8,6502.66,66912.33,385542.47,2025-08-21 04:26:03,,,,,,,,,,,,Valentina,Flores,valentina.flores@example.com,+54 9 2090-1333-499,M,1993-02-17,2025-04-05 18:28:16,True,,,,,,,,,shipping,Calle San Martín 366,Mendoza,Salta,AR,6850,2025-04-05 18:28:16,True,App,Aplicación móvil,email,email,newsletter,remarketing,zapatillas,App,Aplicación móvil,,,,,,,
49,50,100010,1,3,108377.6,6502.66,66912.33,SKU-00023,Norte Zapatillas 023,Norte,108377.6,70418.14,2025-06-21,,2025-06-21 23:39:40,Zapatillas,128,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,canceled,2025-08-21 04:26:03,ARS,0.0,325132.8,6502.66,66912.33,385542.47,2025-08-21 04:26:03,,,,,,,,,,,,Valentina,Flores,valentina.flores@example.com,+54 9 2090-1333-499,M,1993-02-17,2025-04-05 18:28:16,True,,,,,,,,,shipping,Calle San Martín 366,Mendoza,Salta,AR,6850,2025-04-05 18:28:16,True,App,Aplicación móvil,email,email,newsletter,remarketing,zapatillas,App,Aplicación móvil,,,,,,,
50,51,100011,1,3,21220.82,4456.37,12433.28,SKU-00020,Andina Wearables 020,Andina,21220.82,13597.14,2025-08-01,,2025-08-01 11:11:46,Wearables,114,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-07-03 10:43:29,ARS,0.0,789062.52,35466.35,158255.19,911851.36,2025-07-03 10:43:29,credit_card,911851.36,ARS,captured,2025-07-05 11:43:29,Andreani,Express,2025-07-06 10:43:29,2025-07-10 10:43:29,0.0,BZ2361546142,Benjamín,Torres,benjamin.torres@example.com,+54 9 2960-6126-503,X,1995-01-20,2025-07-12 13:50:56,False,billing,Av. Santa Fe 4125,Salta,Neuquén,AR,9498.0,2025-07-12 13:50:56,True,shipping,Guemes 8705,Comodoro Rivadavia,Entre Ríos,AR,1630,2025-07-12 13:50:56,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,botas,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
51,52,100011,1,3,21220.82,4456.37,12433.28,SKU-00020,Andina Wearables 020,Andina,21220.82,13597.14,2025-08-01,,2025-08-01 11:11:46,Wearables,199,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-07-03 10:43:29,ARS,0.0,789062.52,35466.35,158255.19,911851.36,2025-07-03 10:43:29,credit_card,911851.36,ARS,captured,2025-07-05 11:43:29,Andreani,Express,2025-07-06 10:43:29,2025-07-10 10:43:29,0.0,BZ2361546142,Benjamín,Torres,benjamin.torres@example.com,+54 9 2960-6126-503,X,1995-01-20,2025-07-12 13:50:56,False,billing,Av. Santa Fe 4125,Salta,Neuquén,AR,9498.0,2025-07-12 13:50:56,True,shipping,Guemes 8705,Comodoro Rivadavia,Entre Ríos,AR,1630,2025-07-12 13:50:56,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,botas,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
52,53,100011,2,2,105622.72,25349.45,39038.16,SKU-00071,Lago Zapatillas 071,Lago,105622.72,76745.98,2025-01-17,,2025-01-17 15:06:17,Zapatillas,13,2025-08-31 12:00:00,CABA Central,CABA,CABA,AR,delivered,2025-07-03 10:43:29,ARS,0.0,789062.52,35466.35,158255.19,911851.36,2025-07-03 10:43:29,credit_card,911851.36,ARS,captured,2025-07-05 11:43:29,Andreani,Express,2025-07-06 10:43:29,2025-07-10 10:43:29,0.0,BZ2361546142,Benjamín,Torres,benjamin.torres@example.com,+54 9 2960-6126-503,X,1995-01-20,2025-07-12 13:50:56,False,billing,Av. Santa Fe 4125,Salta,Neuquén,AR,9498.0,2025-07-12 13:50:56,True,shipping,Guemes 8705,Comodoro Rivadavia,Entre Ríos,AR,1630,2025-07-12 13:50:56,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,botas,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
53,54,100011,2,2,105622.72,25349.45,39038.16,SKU-00071,Lago Zapatillas 071,Lago,105622.72,76745.98,2025-01-17,,2025-01-17 15:06:17,Zapatillas,73,2025-08-31 12:00:00,Córdoba Norte,Córdoba,Córdoba,AR,delivered,2025-07-03 10:43:29,ARS,0.0,789062.52,35466.35,158255.19,911851.36,2025-07-03 10:43:29,credit_card,911851.36,ARS,captured,2025-07-05 11:43:29,Andreani,Express,2025-07-06 10:43:29,2025-07-10 10:43:29,0.0,BZ2361546142,Benjamín,Torres,benjamin.torres@example.com,+54 9 2960-6126-503,X,1995-01-20,2025-07-12 13:50:56,False,billing,Av. Santa Fe 4125,Salta,Neuquén,AR,9498.0,2025-07-12 13:50:56,True,shipping,Guemes 8705,Comodoro Rivadavia,Entre Ríos,AR,1630,2025-07-12 13:50:56,True,Web,Tienda online desktop/mobile,google,cpc,invierno_2025,remarketing,botas,Web,Tienda online desktop/mobile,Invierno 2025 Performance - Web,google,cpc,invierno_2025,2025-08-11,2025-08-20,4065939.23
